num;IDBVA;STATUT;AGE;SEXE;AGE4T;RS4;HABITAT;Typeabonnement;Typecompteur;Puissancesouscrite;Typecommune;Radiateurselectriques;Balloneauchaudeelectrique;Bornerecharge;Autresourceenergie;Q11;Q12;Q13;Q14;Q2;Q3;Q4;Q51;Q52;Q6;Q71;Q72;Q8;Q91;Q92;Q10;Q111;Q112;Q131;Q132;Q141;Q151;Q152;Q16;Q17;Q181;Q182;Q19;Q20;Q21;Q22;Q24;Q25;RS11;prob5inf;prob5sup;Q11B;Q12B;Q13B;Q14B;Q2B;Q3B;Q4B;Q51B;Q52B;Q6B;score16;score15;prob1_5inf;prob1_5sup;prob2_5inf;prob2_5sup;CP;TLUDA9;TLUDA5;TLCC9;TLCC5;RS3;CSP;C1;C2;C4;C3;NRJ;POIDS;probaInf;probasup
718;8166;Participant;64;Femme;>= 60 ans;Non;Maison;HP/HC;Triphase;15;Urbaine;Oui;Oui;Non;Oui;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Lave-linge,Four,Lave-vaisselle;;Oui;Television,Ordinateur;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Oui;Rien;;;Non;Oui, tout a fait;Pas vraiment gene;Non, pas vraiment;Est inchangee;Non;0.5;0.5;1;0;1;1;1;1;1;1;1;0;8;8;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
701;8490;Participant;70;Femme;>= 60 ans;Non;Maison;HP/HC;Triphase;18 et plus;Urbaine;Oui;Oui;Non;Oui;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, plutot;Non;;;;;;;Oui, beaucoup;Non;;;Oui;Television;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Ne se prononce pas;Pas vraiment gene;Non, pas du tout;Est inchangee;Non;0.52;0.94;0;1;1;0;1;1;0;1;1;0;6;6;0,52;0,94;0,33;0,58;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
498;8504;Participant;60;Femme;>= 60 ans;Non;Maison;HP/HC;Triphase;18 et plus;Rurale;Non;Oui;Non;Oui;Ne se prononce pas;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, plutot;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.51;0.67;0;0;0;0;1;1;1;1;1;0;5;5;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
69;8518;Participant;75;Homme;>= 60 ans;Non;Maison;Tarif de base;Triphase;18 et plus;Urbaine;Oui;Oui;Non;Non;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, plutot;Non;;;;;;;Oui, beaucoup;Non;;;Oui;Autres;CHAUFFAGE ;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Tres gene;Ne se prononce pas;S'est degradee;Non;0.66;0.81;0;0;0;0;1;1;0;1;1;0;4;4;0,66;0,81;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
29;8526;Participant;76;Femme;>= 60 ans;Non;Maison;HP/HC;Triphase;18 et plus;Rurale;Oui;Oui;Non;Non;Non, pas du tout;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, beaucoup;Oui;Television;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Un peu gene;Ne se prononce pas;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;0;1;1;0;4;4;0,66;0,81;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
941;8537;Participant;50;Femme;45-59 ans;Non;Maison;HP/HC;Triphase;18 et plus;Rurale;Non;Non;Non;Oui;Oui, plutot;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.5;0.5;1;0;1;1;1;1;1;1;1;0;8;8;0,5;0,5;0,23;0,8;18250.0;2;2;1;1;2;1;1;;1;1;1;1,060396;0,511;0,805
81;8612;Participant;63;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;15;Urbaine;Oui;Oui;Oui;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Non, pas du tout;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Non, pas du tout;Pas du tout gene;Non, pas vraiment;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;0;0;1;0;3;3;0,66;0,81;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
96;8751;Participant;63;Homme;>= 60 ans;Non;Maison;Tarif de base;Monophase;12;Urbaine;Oui;Oui;Non;Non;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, un peu;Oui;Radiateur electrique;;Oui;Micro-ondes,Box internet;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Un peu gene;Oui, plutot;Est inchangee;Non;0.66;0.81;1;1;1;1;1;1;1;1;1;0;9;9;0,66;0,81;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
47;8765;Participant;70;Femme;>= 60 ans;Non;Maison;Tarif de base;Triphase;12;Rurale;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Lave-linge,Lave-vaisselle;;Non;;;Oui, j¶?etais present seul;Non;;;;;Non, pas du tout;Pas vraiment gene;Non, pas vraiment;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;1;1;1;0;5;5;0,66;0,81;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
720;8835;Participant;68;Femme;>= 60 ans;Non;Maison;HP/HC;Triphase;15;Urbaine;Oui;Oui;Non;Oui;Oui, plutot;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas vraiment;Oui;Lave-linge,Lave-vaisselle,Four;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas vraiment gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;1;1;0;1;1;1;1;1;1;0;8;8;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
694;8958;Participant;62;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;12;Urbaine;Non;Non;Non;Oui;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Ne se prononce pas;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,521;0,986
917;8970;Participant;53;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;12;Rurale;Oui;Oui;Non;Non;Oui, tout a fait;Ne se prononce pas;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Non;;;Oui;Radiateur electrique;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Non, pas du tout;Est inchangee;Non;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
637;9046;Participant;56;Femme;45-59 ans;Non;Maison;Tarif de base;Triphase;12;Rurale;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Oui;Lave-vaisselle,Television,Aspirateur,Eclairage,Seche-linge;;Oui;Lave-linge,Lave-vaisselle,Television,Seche-linge;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Ne se prononce pas;;;;;Ne se prononce pas;Un peu gene;Oui, tout a fait;Est inchangee;Oui;0.51;0.67;0;0;1;0;1;0;1;0;1;0;4;4;0,51;0,67;0,18;0,52;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,206;0,936
483;9098;Participant;65;Homme;>= 60 ans;Non;Maison;Tarif de base;Triphase;12;Rurale;Non;Oui;Non;Oui;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Non, pas vraiment;Pas du tout gene;Non, pas vraiment;Est inchangee;Oui;0.51;0.67;1;1;1;0;1;0;1;0;0;0;5;5;0,51;0,67;0,35;0,73;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
74;9228;Participant;73;Femme;>= 60 ans;Non;Maison;HP/HC;Triphase;18 et plus;Urbaine;Oui;Oui;Non;Non;Non, pas du tout;Non, pas vraiment;Non, pas du tout;Ne se prononce pas;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Oui, beaucoup;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Oui, plutot;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.67;0.99;0;0;0;0;1;1;1;1;1;0;5;5;0,67;0,99;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
702;9230;Participant;89;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;18 et plus;Urbaine;Oui;Oui;Non;Non;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;S'est amelioree;Non;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
283;11025;Participant;69;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;12;Rurale;Oui;Oui;Non;Non;Non, pas vraiment;Non, pas vraiment;Non, pas du tout;Oui, plutot;Oui, tout a fait;Oui, plutot;Non, pas du tout;Ne se prononce pas;Non, pas vraiment;Non;;;;;;;Oui, beaucoup;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, plutot;Ne se prononce pas;Ne se prononce pas;Est inchangee;Non;0.66;0.81;0;0;0;1;1;1;0;0;0;0;3;3;0,66;0,81;0,55;0,67;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
155;11060;Participant;72;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;12;Urbaine;Oui;Oui;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Ne se prononce pas;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;1;1;1;0;5;5;0,66;0,81;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
411;11089;Participant;73;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;12;Rurale;Oui;Oui;Non;Oui;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas vraiment gene;Ne se prononce pas;Est inchangee;Non;0.51;0.67;0;1;1;0;1;1;1;1;1;0;7;7;0,51;0,67;0,18;0,52;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
800;11482;Participant;52;Homme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Non;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, un peu;Non;;;Oui;Autres;pompe a chaleur;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Un peu gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
945;11706;Participant;65;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Oui;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas vraiment;Non;;;Ne se prononce pas;;;Ne se prononce pas;Non;;;;;Oui, tout a fait;Pas vraiment gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
347;11819;Participant;59;Femme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Non;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Oui, j¶?etais present seul;Oui;Vous avez debranche des appareils electriques;;;Non;Oui, tout a fait;Pas vraiment gene;Non, pas vraiment;S'est amelioree;Non;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
629;12057;Participant;50;Femme;45-59 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Non;Oui;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, plutot;Pas du tout gene;Non, pas vraiment;Est inchangee;Non;0.52;0.97;0;0;0;0;0;1;1;1;1;0;4;4;0,52;0,97;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
487;12069;Participant;53;Femme;45-59 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Non;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Oui, plutot;Oui, tout a fait;Non;;;;;;;Oui, un peu;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas du tout gene;Non, pas du tout;Est inchangee;Non;0.51;0.67;0;0;0;0;0;0;1;1;1;0;3;3;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
545;12162;Participant;68;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Non;Oui;Non;Oui;Ne se prononce pas;Non, pas du tout;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.52;0.97;0;0;0;1;1;1;1;1;1;0;6;6;0,52;0,97;0,2;0,55;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
531;12184;Participant;75;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Rurale;Oui;Oui;Non;Non;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Lave-linge,Lave-vaisselle,Seche-linge,Micro-ondes;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Ne se prononce pas;S'est amelioree;Oui;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
174;12438;Participant;54;Homme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Oui;Non;Oui;Oui, plutot;Non, pas du tout;Non, pas du tout;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Ne se prononce pas;Ne se prononce pas;Non;;;;;;;Non, pas du tout;Oui;Lave-linge;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Ne se prononce pas;Pas du tout gene;Non, pas du tout;Est inchangee;Oui;0.66;0.81;1;0;0;1;0;0;0;0;0;0;2;2;0,66;0,81;0,57;0,79;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,509;0,946
628;12495;Participant;76;Homme;>= 60 ans;Non;Maison;HP/HC;Triphase;9;Urbaine;Oui;Oui;Non;Oui;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Oui;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
501;12747;Participant;50;Homme;45-59 ans;Non;Maison;HP/HC;Triphase;9;Rurale;Non;Non;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Non;;;;;;;Oui, un peu;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Non, pas vraiment;Pas vraiment gene;Non, pas vraiment;S'est degradee;Non;0.51;0.67;0;0;0;0;1;0;0;0;0;0;1;1;0,51;0,67;0,5;0,5;17200.0;3;2;5;3;2;1;1;;1;1;1;0,936081;0,2;0,457
296;13381;Participant;75;Femme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Non;;;;;;;Non, pas du tout;Oui;Lave-linge;;Oui;Ordinateur;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.66;0.81;0;0;0;1;1;1;1;1;0;0;5;5;0,66;0,81;0,36;0,61;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
295;13387;Participant;82;Homme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.66;0.81;0;0;1;1;1;1;1;1;1;0;7;7;0,66;0,81;0,21;0,68;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
794;13402;Participant;60;Femme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Rurale;Non;Non;Non;Oui;Oui, plutot;Non, pas du tout;Ne se prononce pas;Oui, plutot;Ne se prononce pas;Ne se prononce pas;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Ne se prononce pas;Ne se prononce pas;;;;;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Est inchangee;Non;0.5;0.5;1;0;0;1;0;0;0;0;0;0;2;2;0,5;0,5;0,57;0,79;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
73;13779;Participant;45;Femme;45-59 ans;Non;Maison;Tarif de base;Triphase;9;Urbaine;Non;Non;Non;Non;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Oui;Vous avez contacte Enedis;;Oui, plutot;Non;Non, pas du tout;Tres gene;Ne se prononce pas;Est inchangee;Non;0.66;0.81;1;0;1;0;0;0;0;0;0;0;2;2;0,66;0,81;0,54;0,77;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
16;14355;Participant;64;Femme;>= 60 ans;Non;Maison;Tarif de base;Triphase;9;Rurale;Non;Oui;Non;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Ne se prononce pas;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Ne se prononce pas;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.67;0.99;0;0;0;0;0;0;0;0;0;0;0;0;0,67;0,99;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
824;14765;Participant;69;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;9;Rurale;Oui;Oui;Non;Non;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Non;;;;;;;Non, pas du tout;Oui;Four,Lave-linge;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;S'est amelioree;Oui;0.52;0.94;1;1;1;1;1;1;1;1;1;0;9;9;0,52;0,94;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
289;14799;Participant;75;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;12;Rurale;Non;Oui;Non;Oui;Non, pas vraiment;Non, pas du tout;Non, pas vraiment;Ne se prononce pas;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Oui;Radiateur electrique;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, plutot;Un peu gene;Oui, plutot;Est inchangee;Oui;0.67;0.99;0;0;0;0;1;1;1;1;1;0;5;5;0,67;0,99;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
287;15242;Participant;78;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;12;Rurale;Oui;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Non;;;;;;;Oui, beaucoup;Oui;Radiateur electrique;;Oui;Lave-linge,Lave-vaisselle,Micro-ondes,Machine a cafe,Television,Radiateur electrique;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Ne se prononce pas;Un peu gene;Ne se prononce pas;Est inchangee;Non;0.66;0.81;0;0;0;0;1;1;0;0;1;0;3;3;0,66;0,81;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
15;15692;Participant;65;Femme;>= 60 ans;Non;Maison;EJP;Monophase;12;Rurale;Oui;Oui;Non;Oui;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Lave-linge;;Oui;Micro-ondes,Machine a cafe,Bouilloire;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.66;0.81;0;1;1;0;1;1;1;1;1;0;7;7;0,66;0,81;0,18;0,52;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
784;15695;Participant;80;Femme;>= 60 ans;Non;Maison;EJP;Monophase;12;Rurale;Oui;Oui;Non;Oui;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, plutot;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui;Par telephone;;Non, pas du tout;;;;Non, pas du tout;Oui;Television;;Oui;Radiateur electrique;;Oui, j¶?etais present seul;Non;;;;;Ne se prononce pas;Tres gene;Non, pas vraiment;Ne se prononce pas;Non;0.5;0.5;0;1;1;0;0;1;0;0;0;1;4;3;0,5;0,5;0,52;0,64;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
